frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
225,1,3,0,2,1,6,1,1,8,5,1,0,0.001949,0,0,0,0,1,2,0,1,0,0,129,2,2,32,255.0,211,-13.6427,42.1487,1350.08,567.1986196601943,3
72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,1,1,42,1.0,15,-13.6427,42.1487,1350.06,567.1986196601943,3
293,1,3,0,2,1,10,1,1,11,10,1,0,0.001992,0,0,0,0,1,8,0,2,0,0,129,1,1,33,0.0,225,-13.6427,42.1487,1350.06,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,0,2,36,511.0,271,-13.6427,42.1487,1350.06,567.1986196601943,3
72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,1,2,16,15.0,131,-13.6427,42.1487,1350.06,567.1986196601943,3
239,1,3,0,2,1,7,1,1,6,7,1,0,0.00195,0,0,0,0,1,0,0,6,0,0,129,11,1,46,1.0,57,-13.6427,42.1487,1350.06,567.1986196601943,3
72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,0,2,28,127.0,169,-13.6427,42.1487,1350.06,567.1986196601943,3
196,1,3,0,2,1,3,1,1,7,2,1,0,0.000868,0,0,0,0,1,7,0,7,0,0,129,10,1,55,2.0,79,-13.6427,40.801,1350.06,567.1986196601943,3
72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,13,1,38,1.0,289,-13.6427,40.801,1350.06,567.1986196601943,3
206,1,3,0,2,1,4,1,1,4,3,1,0,0.000636,0,0,0,0,1,1,0,8,0,0,129,12,1,58,1.0,112,-13.6427,40.801,1350.06,567.1986196601943,3
72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2,0,1,0,0,129,3,2,32,255.0,212,-14.9822,40.801,1350.06,567.1986196601943,3
208,1,3,0,2,1,5,1,1,3,4,1,0,0.001979,0,0,0,0,1,9,0,5,0,0,129,2,1,42,1.0,11,-14.9822,40.801,1350.51,567.1986196601943,3
72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,2,1,33,0.0,226,-14.9822,40.801,1350.51,567.1986196601943,3
142,1,3,0,2,1,1,1,1,5,15,1,0,0.00181,0,0,0,0,1,5,0,3,0,0,129,1,2,36,511.0,269,-14.9822,40.801,1350.51,567.1986196601943,3
72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,2,2,16,15.0,130,-14.9822,40.801,1350.51,567.1986196601943,3
253,1,3,0,2,1,8,1,1,10,8,1,0,0.002015,0,0,0,0,1,0,0,6,0,0,129,12,1,46,1.0,58,-14.9822,40.801,1350.51,567.1986196601943,3
42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,4,0,0,0,0,129,1,2,28,127.0,168,-14.9822,40.801,1350.51,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,3,0,1,20.0,2,-14.9822,40.801,1350.51,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,4,1,42,1.0,12,-14.9822,40.801,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,11,1,55,2.0,78,-14.9822,40.4899,1350.54,567.1986196601943,3
182,1,3,0,2,1,2,1,1,9,1,1,0,0.002003,0,0,0,0,1,6,0,4,0,0,129,14,1,38,1.0,288,-14.9822,40.4899,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,13,1,58,1.0,111,-14.9822,40.4899,1350.54,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2,0,1,0,0,129,4,2,32,255.0,213,-15.7837,40.4899,1350.54,567.1986196601943,3
286,1,3,0,2,1,9,1,1,2,9,1,0,0.002019,0,0,0,0,1,8,0,2,0,0,129,3,1,33,0.0,227,-15.7837,40.4899,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,2,2,36,511.0,270,-15.7837,40.4899,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,22,5,66,1,2,3,0,11,0,0,129,3,2,16,15.0,129,-15.7837,40.4899,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,13,1,46,1.0,59,-15.7837,40.4899,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,4,0,0,0,0,129,2,2,28,127.0,167,-15.7837,40.4899,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,9,0,5,0,0,129,5,1,42,1.0,13,-15.7837,40.4899,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,12,1,55,2.0,76,-15.7837,40.4172,1350.54,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,6,0,1,20.0,7,-15.7837,40.4172,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,6,0,4,0,0,129,15,1,38,1.0,286,-15.7837,40.4172,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,1,0,8,0,0,129,14,1,58,1.0,110,-15.7837,40.4172,1350.54,567.1986196601943,3
60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,5,2,32,255.0,209,-15.9206,40.4172,1350.54,567.1986196601943,3
60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,4,1,33,0.0,224,-15.9206,40.4172,1350.54,567.1986196601943,3
42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,3,2,36,511.0,268,-15.9206,40.4172,1350.54,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,4,2,16,15.0,128,-15.9206,40.4172,1350.54,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,14,1,46,1.0,60,-15.9206,40.4172,1350.54,567.1986196601943,3
42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,3,2,28,127.0,166,-15.9206,40.4172,1350.54,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,7,1,42,1.0,10,-15.9206,40.4172,957.73,567.1986196601943,3
72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,18,3,54,0,1,7,0,7,0,0,129,13,1,55,2.0,77,-15.9206,47.9696,957.73,567.1986196601943,3
225,1,3,1,2,1,6,1,1,8,5,1,0,0.002237,0,0,0,0,1,6,0,4,0,0,129,0,1,38,1.0,285,-15.9206,47.9696,957.73,567.1986196601943,3
72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,15,1,58,1.0,124,-15.9206,47.9696,957.73,567.1986196601943,3
293,1,3,1,2,1,10,1,1,11,10,1,0,0.001818,0,0,0,0,1,2,0,1,0,0,129,6,2,32,255.0,208,-25.2525,47.9696,957.73,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,1,2,8,0,2,0,0,129,5,1,33,0.0,221,-25.2525,47.9696,957.73,567.1986196601943,3
72,1,1,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,4,2,36,511.0,267,-25.2525,47.9696,957.73,567.1986196601943,3
239,1,3,1,2,1,7,1,1,6,7,1,0,0.000508,0,0,0,0,1,3,0,11,0,0,129,5,2,16,15.0,126,-25.2525,47.9696,957.73,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,15,1,46,1.0,61,-25.2525,47.9696,957.73,567.1986196601943,3
72,1,1,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,4,2,28,127.0,164,-25.2525,47.9696,957.73,567.1986196601943,3
196,1,3,1,2,1,3,1,1,7,2,1,0,0.001963,0,0,0,0,1,9,0,5,0,0,129,8,1,42,1.0,37,-25.2525,47.9696,133.908,567.1986196601943,3
72,1,1,3,1,2,11,1,4,1,6,1,0,-1.0,6,1,18,0,1,6,0,10,0,0,129,1,3,1,1.0,298,-25.2525,47.9696,133.908,567.1986196601943,3
206,1,3,1,2,1,4,1,1,4,3,1,0,0.000278,0,0,0,0,1,7,0,7,0,0,129,14,1,55,2.0,94,-25.2525,46.1021,133.908,567.1986196601943,3
72,1,1,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,2,1,38,1.0,243,-25.2525,46.1021,133.908,567.1986196601943,3
208,1,3,1,2,1,5,1,1,3,4,1,0,0.002129,0,0,0,0,1,1,0,8,0,0,129,0,1,58,1.0,117,-25.2525,46.1021,133.908,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,7,2,32,247.0,185,110.772,46.1021,133.908,567.1986196601943,3
72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,6,1,33,0.0,235,110.772,46.1021,133.908,567.1986196601943,3
142,1,3,1,2,1,1,1,1,5,15,1,0,0.000974,0,0,0,1,2,5,0,3,0,0,129,5,2,36,511.0,280,110.772,46.1021,133.908,567.1986196601943,3
81,1,1,3,1,2,12,1,4,1,11,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,6,2,16,15.0,145,110.772,46.1021,133.908,567.1986196601943,3
85,1,3,1,2,1,13,1,1,4,12,1,0,0.002008,0,0,0,0,1,0,0,6,0,0,129,0,1,46,1.0,64,110.772,46.1021,133.908,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,5,2,28,127.0,181,110.772,46.1021,133.908,567.1986196601943,3
72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,9,0,5,0,0,129,9,1,42,1.0,32,110.772,46.1021,119.809,567.1986196601943,3
253,1,3,1,2,1,8,1,1,10,8,1,0,0.002248,0,0,0,0,1,7,0,7,0,0,129,15,1,55,2.0,93,110.772,45.9079,119.809,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,3,1,38,1.0,242,110.772,45.9079,119.809,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,1,1,58,1.0,114,110.772,45.9079,119.809,567.1986196601943,3
182,1,3,1,2,1,2,1,1,9,1,1,0,0.001953,0,0,0,0,1,2,0,1,0,0,129,8,2,32,247.0,186,109.198,45.9079,119.809,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,7,1,33,0.0,236,109.198,45.9079,119.809,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,6,2,36,511.0,281,109.198,45.9079,119.809,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,3,0,11,0,0,129,7,2,16,15.0,147,109.198,45.9079,119.809,567.1986196601943,3
286,1,3,1,2,1,9,1,1,2,9,1,0,0.000341,0,0,0,0,1,0,0,6,0,0,129,1,1,46,1.0,65,109.198,45.9079,119.809,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,1,0,5,0,1,4,0,0,0,0,129,6,2,28,127.0,178,109.198,45.9079,119.809,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,11,2,32,1,2,9,0,5,0,0,129,10,1,42,1.0,33,109.198,45.9079,119.248,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,13,3,39,1,2,8,0,2,0,0,129,8,1,33,0.0,237,109.198,45.9079,119.248,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,2,1,46,1.0,66,109.198,45.9079,119.248,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,4,0,0,0,0,129,7,2,28,127.0,180,109.198,45.9079,119.248,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,8,2,16,15.0,149,109.198,45.9079,119.248,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,5,0,3,0,0,129,7,2,36,511.0,282,109.198,45.9079,119.248,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2,0,1,0,0,129,9,2,32,247.0,187,108.176,45.9079,119.248,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,9,0,5,0,0,129,11,1,42,1.0,34,108.176,45.9079,119.181,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,10,2,32,247.0,188,107.715,45.9079,119.181,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,16,3,48,1,2,8,0,2,0,0,129,9,1,33,0.0,239,107.715,45.9079,119.181,567.1986196601943,3
72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,12,2,36,0,1,5,0,3,0,0,129,8,2,36,511.0,283,107.715,45.9079,119.181,567.1986196601943,3
225,1,3,1,2,1,6,1,1,8,5,1,0,0.000886,0,0,0,0,1,3,0,11,0,0,129,9,2,16,15.0,148,107.715,45.9079,119.181,567.1986196601943,3
72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,3,1,46,1.0,67,107.715,45.9079,119.181,567.1986196601943,3
293,1,3,1,2,1,10,1,1,11,10,1,0,0.000656,0,0,0,0,1,7,0,7,0,0,129,0,1,55,2.0,92,107.715,45.839,119.181,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,4,0,0,129,4,1,38,1.0,241,107.715,45.839,119.181,567.1986196601943,3
72,1,1,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,2,1,58,1.0,116,107.715,45.839,119.181,567.1986196601943,3
239,1,3,1,2,1,7,1,1,6,7,1,0,0.000591,0,0,0,0,1,4,0,0,0,0,129,8,2,28,127.0,179,107.715,45.839,119.181,567.1986196601943,3
72,1,1,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,12,1,42,1.0,35,107.715,45.839,118.974,567.1986196601943,3
196,1,3,1,2,1,3,1,1,7,2,1,0,0.001471,0,0,0,0,1,2,0,1,0,0,129,11,2,32,247.0,189,105.736,45.839,118.974,567.1986196601943,3
72,1,1,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,10,1,33,0.0,238,105.736,45.839,118.974,567.1986196601943,3
206,1,3,1,2,1,4,1,1,4,3,1,0,0.001009,0,0,0,0,1,5,0,3,0,0,129,9,2,36,511.0,284,105.736,45.839,118.974,567.1986196601943,3
72,1,1,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,10,2,16,15.0,146,105.736,45.839,118.974,567.1986196601943,3
208,1,3,1,2,1,5,1,1,3,4,1,0,0.000508,0,0,0,0,1,0,0,6,0,0,129,4,1,46,1.0,68,105.736,45.839,118.974,567.1986196601943,3
72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,1,1,55,2.0,91,105.736,45.7942,118.974,567.1986196601943,3
142,1,3,1,2,1,1,1,1,5,15,1,0,0.002173,0,0,0,0,1,6,0,4,0,0,129,5,1,38,1.0,240,105.736,45.7942,118.974,567.1986196601943,3
72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,1,0,8,0,0,129,3,1,58,1.0,115,105.736,45.7942,118.974,567.1986196601943,3
253,1,3,1,2,1,8,1,1,10,8,1,0,0.00145,0,0,0,0,1,4,0,0,0,0,129,9,2,28,127.0,177,105.736,45.7942,118.974,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,9,0,0,129,6,0,1,1200.0,1,105.736,45.7942,118.974,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,13,1,42,1.0,36,105.736,45.7942,118.792,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,12,2,32,247.0,184,86.393,45.7942,118.792,567.1986196601943,3
182,1,3,1,2,1,2,1,1,9,1,1,0,0.000495,0,0,0,0,1,8,0,2,0,0,129,11,1,33,0.0,230,86.393,45.7942,118.792,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,5,0,3,0,0,129,10,2,36,511.0,278,86.393,45.7942,118.792,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,9,0,0,129,12,0,1,999.0,4,86.393,45.7942,118.792,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,11,2,16,15.0,127,86.393,45.7942,118.792,567.1986196601943,3
286,1,3,1,2,1,9,1,1,2,9,1,0,0.00066,0,0,0,1,2,0,0,6,0,0,129,5,1,46,1.0,63,86.393,45.7942,118.792,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,10,2,30,1,2,7,0,7,0,0,129,2,1,55,2.0,95,86.393,37.9564,118.792,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,12,3,36,1,2,6,0,4,0,0,129,7,1,38,1.0,244,86.393,37.9564,118.792,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,7,0,9,0,0,129,3,0,1,2.0,3,86.393,37.9564,118.792,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,1,0,8,0,0,129,4,1,58,1.0,107,86.393,37.9564,118.792,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,9,0,0,129,14,0,1,1000.0,0,86.393,37.9564,118.792,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,4,0,0,0,0,129,10,2,28,127.0,176,86.393,37.9564,118.792,567.1986196601943,3
60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,15,1,42,1.0,38,86.393,37.9564,59.9027,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,13,2,32,247.0,183,30.2597,37.9564,59.9027,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,8,0,2,0,0,129,13,1,33,0.0,222,30.2597,37.9564,59.9027,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,12,2,36,1,2,5,0,3,0,0,129,11,2,36,511.0,279,30.2597,37.9564,59.9027,567.1986196601943,3
81,1,1,3,1,2,12,1,8,1,11,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,12,2,16,15.0,151,30.2597,37.9564,59.9027,567.1986196601943,3
85,1,3,1,2,1,13,1,1,8,12,1,0,0.002016,0,0,0,1,0,6,0,9,0,0,129,8,0,1,1100.0,5,30.2597,37.9564,59.9027,567.1986196601943,3
72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,12,2,36,0,1,0,0,6,0,0,129,6,1,46,1.0,62,30.2597,37.9564,59.9027,567.1986196601943,3
225,1,3,1,2,1,6,1,1,8,5,1,0,0.002211,0,0,0,0,1,7,0,7,0,0,129,4,1,55,2.0,96,30.2597,28.8777,59.9027,567.1986196601943,3
72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,5,0,1,82.0,9,30.2597,28.8777,59.9027,567.1986196601943,3
293,1,3,1,2,1,10,1,1,11,10,1,0,0.000574,0,0,0,0,1,6,0,4,0,0,129,9,1,38,1.0,245,30.2597,28.8777,59.9027,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,5,1,58,1.0,97,30.2597,28.8777,59.9027,567.1986196601943,3
72,1,1,3,1,2,11,1,6,1,6,1,0,-1.0,5,1,15,0,1,9,0,9,0,0,129,0,0,1,1300.0,6,30.2597,28.8777,59.9027,567.1986196601943,3
239,1,3,1,2,1,7,1,1,6,7,1,0,0.000469,0,0,0,1,2,4,0,0,0,0,129,11,2,28,127.0,163,30.2597,28.8777,59.9027,567.1986196601943,3
72,1,1,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,1,1,42,1.0,39,30.2597,28.8777,150.596,567.1986196601943,3
196,1,3,1,2,1,3,1,1,7,2,1,0,0.000272,0,0,0,0,1,2,0,1,0,0,129,14,2,32,247.0,182,-12.2064,28.8777,150.596,567.1986196601943,3
72,1,1,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,14,1,33,0.0,197,-12.2064,28.8777,150.596,567.1986196601943,3
206,1,3,1,2,1,4,1,1,4,3,1,0,0.000537,0,0,0,0,1,5,0,3,0,0,129,12,2,36,511.0,265,-12.2064,28.8777,150.596,567.1986196601943,3
72,1,1,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,13,2,16,15.0,150,-12.2064,28.8777,150.596,567.1986196601943,3
208,1,3,1,2,1,5,1,1,3,4,1,0,0.000374,0,0,0,0,1,0,0,6,0,0,129,7,1,46,1.0,49,-12.2064,28.8777,150.596,567.1986196601943,3
72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,6,0,10,0,0,129,10,3,1,1.0,297,-12.2064,28.8777,150.596,567.1986196601943,3
142,1,3,1,2,1,1,1,1,5,15,1,0,0.002371,0,0,0,0,1,7,0,7,0,0,129,6,1,55,2.0,83,-12.2064,80.2368,150.596,567.1986196601943,3
72,1,1,3,1,2,11,1,10,1,6,1,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,11,1,38,1.0,246,-12.2064,80.2368,150.596,567.1986196601943,3
253,1,3,1,2,1,8,1,1,10,8,1,0,0.000547,0,0,0,0,1,1,0,8,0,0,129,6,1,58,1.0,105,-12.2064,80.2368,150.596,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,12,2,28,127.0,156,-12.2064,80.2368,150.596,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,2,1,42,1.0,18,-12.2064,80.2368,150.596,567.1986196601943,3
72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,15,2,32,255.0,203,-12.2064,80.2368,384.8052315722739,567.1986196601943,3
182,1,3,1,2,1,2,1,1,9,1,1,0,0.001773,0,0,0,0,1,8,0,2,0,0,129,15,1,33,0.0,194,-50.81743885600337,80.2368,384.8052315722739,567.1986196601943,3
42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,5,0,3,0,0,129,13,2,36,511.0,261,-50.81743885600337,80.2368,384.8052315722739,567.1986196601943,3
72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,3,0,11,0,0,129,14,2,16,15.0,137,-50.81743885600337,80.2368,384.8052315722739,567.1986196601943,3
286,1,3,1,2,1,9,1,1,2,9,1,0,0.001772,0,0,0,0,1,0,0,6,0,0,129,8,1,46,1.0,48,-50.81743885600337,80.2368,384.8052315722739,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,7,1,55,2.0,82,-50.81743885600337,80.2368,384.8052315722739,567.1986196601943,3
60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,15,3,45,1,2,6,0,4,0,0,129,12,1,38,1.0,247,-50.81743885600337,279.6491270970575,384.8052315722739,567.1986196601943,3
81,1,1,3,1,2,12,1,8,1,11,1,0,-1.0,8,2,24,0,1,1,0,8,0,0,129,7,1,58,1.0,104,-50.81743885600337,279.6491270970575,384.8052315722739,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,2,0,0,129,6,2,36,511.0,112,-50.81743885600337,279.6491270970575,384.8052315722739,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,4,0,0,129,14,1,42,1.0,14,-50.81743885600337,279.6491270970575,1350.55,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,5,0,8,0,0,129,8,0,1,1200.0,2,-50.81743885600337,279.6491270970575,1350.55,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,0,0,5,0,0,129,6,1,46,1.0,23,-50.81743885600337,279.6491270970575,1350.55,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,0,0,0,129,7,2,32,255.0,79,-56.3867,279.6491270970575,1350.55,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,5,0,8,0,0,129,9,0,1,1100.0,6,-56.3867,279.6491270970575,1350.55,567.1986196601943,3
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,6,0,0,129,6,1,55,2.0,44,-56.3867,79.9282,1350.55,567.1986196601943,3
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,0,1,7,0,8,0,0,129,6,0,1,1000.0,0,-56.3867,79.9282,1350.55,567.1986196601943,3
