Unnamed: 0,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
98,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:17:51.602998972,3,0,11,0,0,129,10,2,16,15.0,125,-34.2877,89.3518,1348.57,,UC4
99,239,1,3,0,2,1,7,1,1,6,7,1,0,0.001333,0,0,0,0,1,2020-10-17 17:17:52.919087887,0,0,6,0,0,129,4,1,46,1.0,50,-34.2877,89.3518,1348.57,,UC4
100,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:17:54.303003073,4,0,0,0,0,129,9,2,28,127.0,165,-34.2877,89.3518,1348.57,,UC4
101,196,1,3,0,2,1,3,1,1,7,2,1,0,0.000339,0,0,0,0,1,2020-10-17 17:17:55.210130930,7,0,7,0,0,129,14,1,55,2.0,80,-34.2877,97.1758,1348.57,,UC4
102,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:00.965126991,7,0,9,0,0,129,15,0,1,20.0,2,-34.2877,97.1758,1348.57,,UC4
103,206,1,3,0,2,1,4,1,1,4,3,1,0,0.001434,0,0,0,0,1,2020-10-17 17:18:19.302064896,6,0,4,0,0,129,6,1,38,1.0,295,-34.2877,97.1758,1348.57,,UC4
104,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:18:19.454125881,1,0,8,0,0,129,5,1,58,1.0,118,-34.2877,97.1758,1348.57,,UC4
105,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:20.740068913,9,0,5,0,0,129,7,1,42,1.0,26,-34.2877,97.1758,1350.41,,UC4
106,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001334,0,0,0,0,1,2020-10-17 17:18:21.113989115,2,0,1,0,0,129,12,2,32,255.0,210,-2.38095,97.1758,1350.41,,UC4
107,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:18:21.254029036,8,0,2,0,0,129,11,1,33,0.0,228,-2.38095,97.1758,1350.41,,UC4
108,142,1,3,0,2,1,1,1,1,5,15,1,0,0.001281,0,0,0,0,1,2020-10-17 17:18:21.542042017,5,0,3,0,0,129,10,2,36,511.0,272,-2.38095,97.1758,1350.41,,UC4
109,72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:21.913983107,3,0,11,0,0,129,11,2,16,15.0,132,-2.38095,97.1758,1350.41,,UC4
110,253,1,3,0,2,1,8,1,1,10,8,1,0,0.000485,0,0,0,0,1,2020-10-17 17:18:23.146075964,0,0,6,0,0,129,5,1,46,1.0,51,-2.38095,97.1758,1350.41,,UC4
111,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:18:24.561017036,4,0,0,0,0,129,10,2,28,127.0,170,-2.38095,97.1758,1350.41,,UC4
112,72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:25.441123962,7,0,7,0,0,129,0,1,55,2.0,73,-2.38095,98.4911,1350.41,,UC4
113,182,1,3,0,2,1,2,1,1,9,1,1,0,0.001338,0,0,0,0,1,2020-10-17 17:18:45.828145981,7,0,7,0,0,129,1,1,55,2.0,71,-2.38095,97.956,1350.41,,UC4
114,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:18:49.626046896,6,0,4,0,0,129,7,1,38,1.0,294,-2.38095,97.956,1350.41,,UC4
115,81,1,0,3,1,2,12,1,8,1,11,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:49.782124996,1,0,8,0,0,129,6,1,58,1.0,119,-2.38095,97.956,1350.41,,UC4
116,85,1,3,0,2,1,13,1,1,8,12,1,0,0.000819,0,0,0,0,1,2020-10-17 17:18:51.046139956,9,0,5,0,0,129,8,1,42,1.0,27,-2.38095,97.956,1350.53,,UC4
117,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:18:51.424027920,2,0,1,0,0,129,13,2,32,255.0,214,-2.34701,97.956,1350.53,,UC4
118,286,1,3,0,2,1,9,1,1,2,9,1,0,0.001525,0,0,0,1,0,2020-10-17 17:18:51.558090925,8,0,2,0,0,129,12,1,33,0.0,229,-2.34701,97.956,1350.53,,UC4
119,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:18:51.858091116,5,0,3,0,0,129,11,2,36,511.0,273,-2.34701,97.956,1350.53,,UC4
120,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,10,2,30,0,1,2020-10-17 17:18:52.214032888,3,0,11,0,0,129,12,2,16,15.0,133,-2.34701,97.956,1350.53,,UC4
121,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:18:53.369119883,0,0,6,0,0,129,6,1,46,1.0,52,-2.34701,97.956,1350.53,,UC4
122,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:18:54.789057016,4,0,0,0,0,129,11,2,28,127.0,171,-2.34701,97.956,1350.53,,UC4
123,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:19:16.129168987,7,0,7,0,0,129,2,1,55,2.0,70,-2.34701,97.7801,1350.53,,UC4
124,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,1,2,2020-10-17 17:19:19.960098028,6,0,4,0,0,129,8,1,38,1.0,293,-2.34701,97.7801,1350.53,,UC4
125,89,1,0,3,1,2,14,1,8,1,13,1,0,-1.0,8,2,24,0,1,2020-10-17 17:19:20.080100060,1,0,8,0,0,129,7,1,58,1.0,120,-2.34701,97.7801,1350.53,,UC4
126,91,1,3,0,2,1,15,1,1,8,14,1,0,0.00027,0,0,0,1,0,2020-10-17 17:19:21.344096899,9,0,5,0,0,129,9,1,42,1.0,28,-2.34701,97.7801,1350.54,,UC4
127,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:19:21.723995924,2,0,1,0,0,129,14,2,32,255.0,215,-3.8875,97.7801,1350.54,,UC4
128,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:19:21.876054049,8,0,2,0,0,129,13,1,33,0.0,231,-3.8875,97.7801,1350.54,,UC4
129,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:19:22.172023058,5,0,3,0,0,129,12,2,36,511.0,274,-3.8875,97.7801,1350.54,,UC4
130,89,1,0,3,1,2,14,1,8,1,13,1,0,-1.0,4,1,12,0,1,2020-10-17 17:19:22.548985004,3,0,11,0,0,129,13,2,16,15.0,135,-3.8875,97.7801,1350.54,,UC4
131,91,1,3,0,2,1,15,1,1,8,14,1,0,0.001711,0,0,0,1,0,2020-10-17 17:19:23.610090017,0,0,6,0,0,129,7,1,46,1.0,53,-3.8875,97.7801,1350.54,,UC4
132,81,1,0,3,1,2,12,1,6,1,11,1,0,-1.0,18,3,54,0,1,2020-10-17 17:19:24.602129936,7,0,9,0,0,129,3,0,1,82.0,9,-3.8875,97.7801,1350.54,,UC4
133,85,1,3,0,2,1,13,1,1,6,12,1,0,0.001001,0,0,0,1,0,2020-10-17 17:19:25.017010927,4,0,0,0,0,129,12,2,28,127.0,172,-3.8875,97.7801,1350.54,,UC4
134,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:19:39.104126930,7,0,9,0,0,129,4,0,1,82.0,9,-3.8875,97.7801,1350.54,,UC4
135,225,1,3,0,2,1,6,1,1,8,5,1,0,0.00061,0,0,0,0,1,2020-10-17 17:19:46.444185019,7,0,7,0,0,129,5,1,55,2.0,69,-3.8875,97.6983,1350.54,,UC4
136,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:19:50.264060020,6,0,4,0,0,129,9,1,38,1.0,292,-3.8875,97.6983,1350.54,,UC4
137,293,1,3,0,2,1,10,1,1,11,10,1,0,0.000716,0,0,0,0,1,2020-10-17 17:19:50.396126032,1,0,8,0,0,129,8,1,58,1.0,121,-3.8875,97.6983,1350.54,,UC4
138,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:19:51.640075922,9,0,5,0,0,129,10,1,42,1.0,29,-3.8875,97.6983,1350.54,,UC4
139,239,1,3,0,2,1,7,1,1,6,7,1,0,0.000564,0,0,0,0,1,2020-10-17 17:19:52.027987003,2,0,1,0,0,129,15,2,32,255.0,216,-5.47918,97.6983,1350.54,,UC4
140,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:19:52.220042944,8,0,2,0,0,129,14,1,33,0.0,232,-5.47918,97.6983,1350.54,,UC4
141,196,1,3,0,2,1,3,1,1,7,2,1,0,0.001763,0,0,0,0,1,2020-10-17 17:19:52.472031116,5,0,3,0,0,129,13,2,36,511.0,275,-5.47918,97.6983,1350.54,,UC4
142,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:19:52.871978998,3,0,11,0,0,129,14,2,16,15.0,136,-5.47918,97.6983,1350.54,,UC4
143,206,1,3,0,2,1,4,1,1,4,3,1,0,0.000678,0,0,0,0,1,2020-10-17 17:19:53.832109928,0,0,6,0,0,129,8,1,46,1.0,54,-5.47918,97.6983,1350.54,,UC4
144,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:19:55.260000944,4,0,0,0,0,129,13,2,28,127.0,173,-5.47918,97.6983,1350.54,,UC4
145,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001522,0,0,0,0,1,2020-10-17 17:20:15.006144047,7,0,9,0,0,129,6,0,1,20.0,8,-5.47918,97.6983,1350.54,,UC4
146,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 17:20:16.754156113,7,0,7,0,0,129,7,1,55,2.0,72,-5.47918,77.3501,1350.54,,UC4
147,142,1,3,0,2,1,1,1,1,5,15,1,0,0.00157,0,0,0,0,1,2020-10-17 17:20:20.572045088,6,0,4,0,0,129,10,1,38,1.0,291,-5.47918,77.3501,1350.54,,UC4
148,72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:20:20.711112976,1,0,8,0,0,129,9,1,58,1.0,122,-5.47918,77.3501,1350.54,,UC4
149,253,1,3,0,2,1,8,1,1,10,8,1,0,0.001694,0,0,0,0,1,2020-10-17 17:20:21.948121071,9,0,5,0,0,129,11,1,42,1.0,30,-5.47918,77.3501,1350.69,,UC4
150,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:20:22.332042933,2,0,1,0,0,129,0,2,32,255.0,217,-4.52476,77.3501,1350.69,,UC4
151,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:20:22.524089098,8,0,2,0,0,129,15,1,33,0.0,234,-4.52476,77.3501,1350.69,,UC4
152,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:22.808108091,5,0,3,0,0,129,14,2,36,511.0,277,-4.52476,77.3501,1350.69,,UC4
153,72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:20:23.098022938,3,0,11,0,0,129,15,2,16,15.0,144,-4.52476,77.3501,1350.69,,UC4
154,182,1,3,0,2,1,2,1,1,9,1,1,0,0.001463,0,0,0,0,1,2020-10-17 17:20:24.062118053,0,0,6,0,0,129,9,1,46,1.0,55,-4.52476,77.3501,1350.69,,UC4
155,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:25.488059044,4,0,0,0,0,129,14,2,28,127.0,175,-4.52476,77.3501,1350.69,,UC4
156,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 17:20:38.295073986,9,0,9,0,0,129,12,0,1,1000.0,0,-4.52476,77.3501,1350.69,,UC4
157,286,1,3,0,2,1,9,1,1,2,9,1,0,0.000615,0,0,0,0,1,2020-10-17 17:20:46.982189894,7,0,7,0,0,129,8,1,55,2.0,75,-4.52476,35.922,1350.69,,UC4
158,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:48.462085962,9,0,9,0,0,129,13,0,1,1000.0,0,-4.52476,35.922,1350.69,,UC4
159,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,23,5,69,0,1,2020-10-17 17:20:50.896091938,6,0,4,0,0,129,11,1,38,1.0,290,-4.52476,35.922,1350.69,,UC4
160,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:20:51.052155018,1,0,8,0,0,129,10,1,58,1.0,123,-4.52476,35.922,1350.69,,UC4
161,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:52.254066944,9,0,5,0,0,129,14,1,42,1.0,31,-4.52476,35.922,1350.54,,UC4
162,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:20:52.645996094,2,0,1,0,0,129,1,2,32,255.0,218,-5.67743,35.922,1350.54,,UC4
163,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:52.898041964,8,0,2,0,0,129,0,1,33,0.0,233,-5.67743,35.922,1350.54,,UC4
164,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:20:53.072026014,5,0,3,0,0,129,15,2,36,511.0,276,-5.67743,35.922,1350.54,,UC4
165,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:53.323995113,3,0,11,0,0,129,0,2,16,15.0,143,-5.67743,35.922,1350.54,,UC4
166,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:20:54.368091106,0,0,6,0,0,129,10,1,46,1.0,56,-5.67743,35.922,1350.54,,UC4
167,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:20:55.804018021,4,0,0,0,0,129,15,2,28,127.0,174,-5.67743,35.922,1350.54,,UC4
168,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:21:05.710148096,9,0,9,0,0,129,15,0,1,20.0,2,-5.67743,35.922,1350.54,,UC4
169,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:21:17.290227890,7,0,7,0,0,129,9,1,55,2.0,74,-5.67743,42.1487,1350.54,,UC4
170,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:21:21.218086004,6,0,4,0,0,129,12,1,38,1.0,287,-5.67743,42.1487,1350.54,,UC4
171,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 17:21:21.354146957,1,0,8,0,0,129,11,1,58,1.0,113,-5.67743,42.1487,1350.54,,UC4
172,72,1,0,3,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:22.560075998,9,0,5,0,0,129,0,1,42,1.0,14,-5.67743,42.1487,1350.08,,UC4
173,225,1,3,0,2,1,6,1,1,8,5,1,0,0.001949,0,0,0,0,1,2020-10-17 17:21:22.866071939,2,0,1,0,0,129,2,2,32,255.0,211,-13.6427,42.1487,1350.08,,UC4
174,72,1,0,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:23.132078886,9,0,5,0,0,129,1,1,42,1.0,15,-13.6427,42.1487,1350.06,,UC4
175,293,1,3,0,2,1,10,1,1,11,10,1,0,0.001992,0,0,0,0,1,2020-10-17 17:21:23.170094967,8,0,2,0,0,129,1,1,33,0.0,225,-13.6427,42.1487,1350.06,,UC4
176,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:21:23.296067953,5,0,3,0,0,129,0,2,36,511.0,271,-13.6427,42.1487,1350.06,,UC4
177,72,1,0,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:23.552084923,3,0,11,0,0,129,1,2,16,15.0,131,-13.6427,42.1487,1350.06,,UC4
178,239,1,3,0,2,1,7,1,1,6,7,1,0,0.00195,0,0,0,0,1,2020-10-17 17:21:24.604124069,0,0,6,0,0,129,11,1,46,1.0,57,-13.6427,42.1487,1350.06,,UC4
179,72,1,0,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:26.122050047,4,0,0,0,0,129,0,2,28,127.0,169,-13.6427,42.1487,1350.06,,UC4
180,196,1,3,0,2,1,3,1,1,7,2,1,0,0.000868,0,0,0,0,1,2020-10-17 17:21:47.612180948,7,0,7,0,0,129,10,1,55,2.0,79,-13.6427,40.801,1350.06,,UC4
181,72,1,0,3,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:51.529172897,6,0,4,0,0,129,13,1,38,1.0,289,-13.6427,40.801,1350.06,,UC4
182,206,1,3,0,2,1,4,1,1,4,3,1,0,0.000636,0,0,0,0,1,2020-10-17 17:21:51.671123981,1,0,8,0,0,129,12,1,58,1.0,112,-13.6427,40.801,1350.06,,UC4
183,72,1,0,3,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:21:53.101087093,2,0,1,0,0,129,3,2,32,255.0,212,-14.9822,40.801,1350.06,,UC4
184,208,1,3,0,2,1,5,1,1,3,4,1,0,0.001979,0,0,0,0,1,2020-10-17 17:21:53.360088110,9,0,5,0,0,129,2,1,42,1.0,11,-14.9822,40.801,1350.51,,UC4
185,72,1,0,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:53.408058882,8,0,2,0,0,129,2,1,33,0.0,226,-14.9822,40.801,1350.51,,UC4
186,142,1,3,0,2,1,1,1,1,5,15,1,0,0.00181,0,0,0,0,1,2020-10-17 17:21:53.522034883,5,0,3,0,0,129,1,2,36,511.0,269,-14.9822,40.801,1350.51,,UC4
187,72,1,0,3,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:21:53.797074080,3,0,11,0,0,129,2,2,16,15.0,130,-14.9822,40.801,1350.51,,UC4
188,253,1,3,0,2,1,8,1,1,10,8,1,0,0.002015,0,0,0,0,1,2020-10-17 17:21:54.851078987,0,0,6,0,0,129,12,1,46,1.0,58,-14.9822,40.801,1350.51,,UC4
189,42,0,3,0,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 17:21:56.444024086,4,0,0,0,0,129,1,2,28,127.0,168,-14.9822,40.801,1350.51,,UC4
190,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:02.810081005,9,0,9,0,0,129,3,0,1,20.0,2,-14.9822,40.801,1350.51,,UC4
191,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:22:14.458103895,9,0,5,0,0,129,4,1,42,1.0,12,-14.9822,40.801,1350.54,,UC4
192,72,1,0,3,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:22:17.925110102,7,0,7,0,0,129,11,1,55,2.0,78,-14.9822,40.4899,1350.54,,UC4
193,182,1,3,0,2,1,2,1,1,9,1,1,0,0.002003,0,0,0,0,1,2020-10-17 17:22:21.770097971,6,0,4,0,0,129,14,1,38,1.0,288,-14.9822,40.4899,1350.54,,UC4
194,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:21.914148092,1,0,8,0,0,129,13,1,58,1.0,111,-14.9822,40.4899,1350.54,,UC4
195,72,1,0,3,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 17:22:23.321023941,2,0,1,0,0,129,4,2,32,255.0,213,-15.7837,40.4899,1350.54,,UC4
196,286,1,3,0,2,1,9,1,1,2,9,1,0,0.002019,0,0,0,0,1,2020-10-17 17:22:23.656091928,8,0,2,0,0,129,3,1,33,0.0,227,-15.7837,40.4899,1350.54,,UC4
197,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:23.750077009,5,0,3,0,0,129,2,2,36,511.0,270,-15.7837,40.4899,1350.54,,UC4
198,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,22,5,66,1,2,2020-10-17 17:22:24.026031017,3,0,11,0,0,129,3,2,16,15.0,129,-15.7837,40.4899,1350.54,,UC4
199,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:22:25.074141026,0,0,6,0,0,129,13,1,46,1.0,59,-15.7837,40.4899,1350.54,,UC4
200,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 17:22:26.750055075,4,0,0,0,0,129,2,2,28,127.0,167,-15.7837,40.4899,1350.54,,UC4
201,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 17:22:28.872123957,9,0,5,0,0,129,5,1,42,1.0,13,-15.7837,40.4899,1350.54,,UC4
202,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:48.245208025,7,0,7,0,0,129,12,1,55,2.0,76,-15.7837,40.4172,1350.54,,UC4
203,42,0,3,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:48.881083965,9,0,9,0,0,129,6,0,1,20.0,7,-15.7837,40.4172,1350.54,,UC4
204,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 17:22:52.077063084,6,0,4,0,0,129,15,1,38,1.0,286,-15.7837,40.4172,1350.54,,UC4
205,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 17:22:52.229100943,1,0,8,0,0,129,14,1,58,1.0,110,-15.7837,40.4172,1350.54,,UC4
206,60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:53.553983927,2,0,1,0,0,129,5,2,32,255.0,209,-15.9206,40.4172,1350.54,,UC4
207,60,0,1,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:53.886039972,8,0,2,0,0,129,4,1,33,0.0,224,-15.9206,40.4172,1350.54,,UC4
208,42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:53.985989094,5,0,3,0,0,129,3,2,36,511.0,268,-15.9206,40.4172,1350.54,,UC4
209,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:54.254035950,3,0,11,0,0,129,4,2,16,15.0,128,-15.9206,40.4172,1350.54,,UC4
210,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:22:55.302084923,0,0,6,0,0,129,14,1,46,1.0,60,-15.9206,40.4172,1350.54,,UC4
211,42,0,3,1,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:22:57.046016932,4,0,0,0,0,129,3,2,28,127.0,166,-15.9206,40.4172,1350.54,,UC4
212,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:22:59.181071997,9,0,5,0,0,129,7,1,42,1.0,10,-15.9206,40.4172,957.73,,UC4
213,72,1,1,3,1,2,11,1,8,1,6,1,0,-1.0,18,3,54,0,1,2020-10-17 17:23:18.564169884,7,0,7,0,0,129,13,1,55,2.0,77,-15.9206,47.9696,957.73,,UC4
214,225,1,3,1,2,1,6,1,1,8,5,1,0,0.002237,0,0,0,0,1,2020-10-17 17:23:22.386059046,6,0,4,0,0,129,0,1,38,1.0,285,-15.9206,47.9696,957.73,,UC4
215,72,1,1,3,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:23:22.524107933,1,0,8,0,0,129,15,1,58,1.0,124,-15.9206,47.9696,957.73,,UC4
216,293,1,3,1,2,1,10,1,1,11,10,1,0,0.001818,0,0,0,0,1,2020-10-17 17:23:23.805996895,2,0,1,0,0,129,6,2,32,255.0,208,-25.2525,47.9696,957.73,,UC4
217,60,0,1,3,0,0,0,0,0,0,0,0,0,-1.0,1,0,2,1,2,2020-10-17 17:23:24.113054037,8,0,2,0,0,129,5,1,33,0.0,221,-25.2525,47.9696,957.73,,UC4
218,72,1,1,3,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:23:24.213030100,5,0,3,0,0,129,4,2,36,511.0,267,-25.2525,47.9696,957.73,,UC4
219,239,1,3,1,2,1,7,1,1,6,7,1,0,0.000508,0,0,0,0,1,2020-10-17 17:23:24.484985113,3,0,11,0,0,129,5,2,16,15.0,126,-25.2525,47.9696,957.73,,UC4
220,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 17:23:25.530097960,0,0,6,0,0,129,15,1,46,1.0,61,-25.2525,47.9696,957.73,,UC4
221,72,1,1,3,1,2,11,1,7,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:23:27.349021912,4,0,0,0,0,129,4,2,28,127.0,164,-25.2525,47.9696,957.73,,UC4
222,196,1,3,1,2,1,3,1,1,7,2,1,0,0.001963,0,0,0,0,1,2020-10-17 17:23:29.495069027,9,0,5,0,0,129,8,1,42,1.0,37,-25.2525,47.9696,133.908,,UC4
223,72,1,1,3,1,2,11,1,4,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 17:23:31.014034986,6,0,10,0,0,129,1,3,1,1.0,298,-25.2525,47.9696,133.908,,UC4
224,206,1,3,1,2,1,4,1,1,4,3,1,0,0.000278,0,0,0,0,1,2020-10-17 17:23:48.877151012,7,0,7,0,0,129,14,1,55,2.0,94,-25.2525,46.1021,133.908,,UC4
225,72,1,1,3,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:23:52.701046944,6,0,4,0,0,129,2,1,38,1.0,243,-25.2525,46.1021,133.908,,UC4
226,208,1,3,1,2,1,5,1,1,3,4,1,0,0.002129,0,0,0,0,1,2020-10-17 17:23:52.833100080,1,0,8,0,0,129,0,1,58,1.0,117,-25.2525,46.1021,133.908,,UC4
227,60,0,0,4,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 17:23:54.031987906,2,0,1,0,0,129,7,2,32,247.0,185,110.772,46.1021,133.908,,UC4
228,72,1,1,3,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 17:23:54.340038061,8,0,2,0,0,129,6,1,33,0.0,235,110.772,46.1021,133.908,,UC4
